type,language,license,rightsHolder,accessRights,datasetID,datasetName,basisOfRecord,occurrenceID,recordedBy,individualCount,occurrenceStatus,occurrenceRemarks,eventID,eventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,sex,lifeStage,locationID,locality,continent,countryCode,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,identifiedBy,identificationVerificationStatus,scientificName,kingdom,taxonRank,nomenclaturalCode
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,c89c0fca-72ba-4210-8442-e9e790383b73,Natuurwerk,66,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae no legs,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,19ea82c3-147f-42fb-aead-08182e0d4646,Natuurwerk,24,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae with hind legs < 1cm,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,a97c3f15-8aea-457d-90d7-75548627991b,Natuurwerk,6,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae with hind legs > 1cm,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,a3575754-c9b5-4798-a03c-fb10c7c2db0e,Natuurwerk,5,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,smallest larvae < 5cm no legs,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,243590ad-659a-419a-9c44-3c55160af640,Natuurwerk,135,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae no legs,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,6537d57c-50da-4b75-92ef-48084a1a6972,Natuurwerk,43,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae with hind legs < 1cm,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,c1240251-5075-4d24-8ea0-d8a864cf8b61,Natuurwerk,18,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae with hind legs > 1cm,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,8ef9be2e-506b-46ed-aa63-3149d9e47201,Natuurwerk,4,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,smallest larvae < 5cm no legs,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,aca29291-5ec8-4f97-af9b-cbe6e5351759,Natuurwerk,25,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae no legs,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,916770a8-db03-43f8-a6bc-b5fe9d96b16a,Natuurwerk,13,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae with hind legs < 1cm,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,05bea3e9-9bcf-4d96-9583-bbbb55d65a97,Natuurwerk,8,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae with hind legs > 1cm,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,ee90666d-49a6-4520-9e25-4d219fda5053,Natuurwerk,3,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,smallest larvae < 5cm no legs,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,4ad83d0e-5cdb-4157-b707-2d9b646fe805,Natuurwerk,135,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae no legs,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,819a0677-07fe-4eee-9865-9261a29224ca,Natuurwerk,35,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae with hind legs < 1cm,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,fa1da9e9-7dcb-48f5-b785-00c4cac02fc4,Natuurwerk,11,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae with hind legs > 1cm,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,822efaf0-9e3c-4389-bb21-d6de71df622e,Natuurwerk,3,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,smallest larvae < 5cm no legs,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,f4be9aaa-44d8-4ca9-9376-2801d0f36514,Natuurwerk,22,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae no legs,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,cd444070-3aa7-40f1-a31a-b4080f30a8e5,Natuurwerk,3,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae with hind legs < 1cm,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,81e68a88-43ab-4550-a5fc-5421406115a0,Natuurwerk,2,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae with hind legs > 1cm,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,c2668bfa-5ad5-447b-955e-9f9f168ed4c3,Natuurwerk,1,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,smallest larvae < 5cm no legs,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,eeb51288-cf3f-490f-a5ed-9dcc1767c9e4,Natuurwerk,22,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae no legs,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,c3ea02dd-2a82-4259-af19-ecf284e0da15,Natuurwerk,8,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae with hind legs < 1cm,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,f3a85a64-d498-40c8-a432-5ff5ff48f1fa,Natuurwerk,2,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae with hind legs > 1cm,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,8cf31389-e682-48f4-83bd-3ebf6c5f0a95,Natuurwerk,9,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,smallest larvae < 5cm no legs,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,3ddcab21-b5f9-4e39-bf9c-678175cf6b52,Natuurwerk,217,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae no legs,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,d2da0e63-fe6a-4954-b573-0d94b7855c08,Natuurwerk,50,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae with hind legs < 1cm,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,40febc8b-6623-4e1e-b77f-1f5ef282cde0,Natuurwerk,26,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae with hind legs > 1cm,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,36011895-c076-4b7d-b0a1-479d3187cc30,Natuurwerk,3,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,smallest larvae < 5cm no legs,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,ef8b436f-4df9-46f1-ac93-074fe64cc331,Natuurwerk,73,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae no legs,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,89c00114-8f1a-4fa2-8213-385ecff36a2e,Natuurwerk,23,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae with hind legs < 1cm,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,98fa811d-e503-41e2-8456-4b847b93843e,Natuurwerk,6,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae with hind legs > 1cm,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,a3616683-e568-46dc-9660-15f276131279,Natuurwerk,0,absent,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,male,adult,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,774894a1-6c19-4236-9dd1-4383e1531a5e,Natuurwerk,1,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,female,adult,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,7c1d2d1a-541c-46cc-9478-b5e86a6de15b,Natuurwerk,2,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,smallest larvae < 5cm no legs,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,eea3cd22-9c35-467b-b0e7-924c839b5c4e,Natuurwerk,20,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae no legs,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,444c55c5-13e0-40fe-b324-ad0d27f80120,Natuurwerk,4,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae with hind legs < 1cm,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,5a854e58-9fb0-438d-af0d-35e0e7a65193,Natuurwerk,1,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae with hind legs > 1cm,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,5aa77ecd-7a0f-43e8-9d2e-0d94c6634631,Natuurwerk,4,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,smallest larvae < 5cm no legs,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,5db4ce2d-dbf2-46ae-907f-0ba4dc43a2f0,Natuurwerk,52,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae no legs,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,858ba2a1-3910-4361-a41f-4db25474d7a9,Natuurwerk,16,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae with hind legs < 1cm,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,c529f2f7-bbbd-4890-ad8d-af6a5dfa45eb,Natuurwerk,8,present,target species,06-05-2021_griesbroek6,2021-05-06,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,larvae with hind legs > 1cm,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/daf62d,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",HumanObservation,8179e819-af0a-47fa-a097-10afd6000e4b,Natuurwerk,5,present,target species,07-05-2021_griesbroek6,2021-05-07,freshwater; stagnant,"catch, fike",8,paired fyke,unknown,smallest larvae < 5cm no legs,03dc3f07-506f-4c71-bbcd-ad24c177cab5,griesbroek 6,Europe,BE,51.14750,5.12987,WGS84,707.1067811865476,Natuurwerk,validated,Lithobates catesbeianus,Animalia,species,ICZN
