Tijdstempel,Invuller 2,Datum,Jaar,Locatie,actie,fuiklengte,Net verhoogd?,lat_vijver,long_vijver,lat_grid,long_grid,Type,locationID,Organisation,eventID,no_fuiken,fuikNr,Opmerkingen,L1,L0,L2,M2,AV,AM,L00,M1,Hoek,fuiktype,larven_fuik,juveniel_fuik,adult_fuik,totaal_fuik,correctie_factor,larven_corrected,juveniel_corrected,adult_corrected,totaal_fuik_corrected,MX,AX,LX
2021-05-27T11:43:09Z,Dries Jonckers,2021-05-19,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,19-05-2021_arendonk 2,10,Fuik 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T11:43:09Z,Dries Jonckers,2021-05-19,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,19-05-2021_arendonk 2,10,Fuik 9,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T15:14:17Z,Dries Jonckers,2021-05-20,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,20-05-2021_arendonk 2,10,Fuik 1,NA,NA,33,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,33,0,0,33,1,33,0,0,33,NA,NA,NA
2021-05-27T15:14:17Z,Dries Jonckers,2021-05-20,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,20-05-2021_arendonk 2,10,Fuik 10,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T15:14:17Z,Dries Jonckers,2021-05-20,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,20-05-2021_arendonk 2,10,Fuik 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T15:14:17Z,Dries Jonckers,2021-05-20,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,20-05-2021_arendonk 2,10,Fuik 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T15:14:17Z,Dries Jonckers,2021-05-20,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,20-05-2021_arendonk 2,10,Fuik 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T15:14:17Z,Dries Jonckers,2021-05-20,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,20-05-2021_arendonk 2,10,Fuik 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T15:14:17Z,Dries Jonckers,2021-05-20,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,20-05-2021_arendonk 2,10,Fuik 6,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T15:14:17Z,Dries Jonckers,2021-05-20,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,20-05-2021_arendonk 2,10,Fuik 7,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T15:14:17Z,Dries Jonckers,2021-05-20,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,20-05-2021_arendonk 2,10,Fuik 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T15:14:17Z,Dries Jonckers,2021-05-20,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,20-05-2021_arendonk 2,10,Fuik 9,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T15:17:40Z,Dries Jonckers,2021-05-21,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,21-05-2021_arendonk 2,10,Fuik 1,NA,NA,73,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,73,0,0,73,1,73,0,0,73,NA,NA,NA
2021-05-27T15:17:40Z,Dries Jonckers,2021-05-21,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,21-05-2021_arendonk 2,10,Fuik 10,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T15:17:40Z,Dries Jonckers,2021-05-21,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,21-05-2021_arendonk 2,10,Fuik 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T15:17:40Z,Dries Jonckers,2021-05-21,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,21-05-2021_arendonk 2,10,Fuik 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T15:17:40Z,Dries Jonckers,2021-05-21,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,21-05-2021_arendonk 2,10,Fuik 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T15:17:40Z,Dries Jonckers,2021-05-21,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,21-05-2021_arendonk 2,10,Fuik 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T15:17:40Z,Dries Jonckers,2021-05-21,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,21-05-2021_arendonk 2,10,Fuik 6,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T15:17:40Z,Dries Jonckers,2021-05-21,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,21-05-2021_arendonk 2,10,Fuik 7,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T15:17:40Z,Dries Jonckers,2021-05-21,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,21-05-2021_arendonk 2,10,Fuik 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T15:17:40Z,Dries Jonckers,2021-05-21,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,21-05-2021_arendonk 2,10,Fuik 9,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T18:57:42Z,Dries Jonckers,2021-05-26,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,26-05-2021_arendonk 2,5,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T18:57:42Z,Dries Jonckers,2021-05-26,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,26-05-2021_arendonk 2,5,Fuik 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T18:57:42Z,Dries Jonckers,2021-05-26,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,26-05-2021_arendonk 2,5,Fuik 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T18:57:42Z,Dries Jonckers,2021-05-26,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,26-05-2021_arendonk 2,5,Fuik 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T18:57:42Z,Dries Jonckers,2021-05-26,2021,arendonk 2,Afvangst,20m,TRUE,51.326407,5.10731,51.32681320536409,5.110824709454153,Stilstaand,fbb3baeb-c846-444c-926e-02445e328b78,Natuurpunt,26-05-2021_arendonk 2,5,Fuik 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-28T09:11:21Z,Dries Jonckers,2021-05-26,2021,arendonk 4,Afvangst,20m,TRUE,51.325394,5.110287,51.32681320536409,5.110824709454153,Stilstaand,a7a15699-ae79-44ec-9f82-08ee0158e31d,Natuurpunt,26-05-2021_arendonk 4,5,Fuik 1,fuiken plaatsen onder 45° onmogelijk door te hoge waterstand.,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-28T09:11:21Z,Dries Jonckers,2021-05-26,2021,arendonk 4,Afvangst,20m,TRUE,51.325394,5.110287,51.32681320536409,5.110824709454153,Stilstaand,a7a15699-ae79-44ec-9f82-08ee0158e31d,Natuurpunt,26-05-2021_arendonk 4,5,Fuik 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-28T09:11:21Z,Dries Jonckers,2021-05-26,2021,arendonk 4,Afvangst,20m,TRUE,51.325394,5.110287,51.32681320536409,5.110824709454153,Stilstaand,a7a15699-ae79-44ec-9f82-08ee0158e31d,Natuurpunt,26-05-2021_arendonk 4,5,Fuik 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-28T09:11:21Z,Dries Jonckers,2021-05-26,2021,arendonk 4,Afvangst,20m,TRUE,51.325394,5.110287,51.32681320536409,5.110824709454153,Stilstaand,a7a15699-ae79-44ec-9f82-08ee0158e31d,Natuurpunt,26-05-2021_arendonk 4,5,Fuik 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-28T09:11:21Z,Dries Jonckers,2021-05-26,2021,arendonk 4,Afvangst,20m,TRUE,51.325394,5.110287,51.32681320536409,5.110824709454153,Stilstaand,a7a15699-ae79-44ec-9f82-08ee0158e31d,Natuurpunt,26-05-2021_arendonk 4,5,Fuik 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T18:41:22Z,Michaël Merckx,2021-05-26,2021,nijlen h1,Afvangst,20m,FALSE,51.118646,4.598523,51.11520175785247,4.603384764963013,Stilstaand,e4967c07-aaa3-4aa5-9ba6-54322313066c,Natuurpunt,26-05-2021_nijlen h1,8,Fuik 1,Niets,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T18:41:22Z,Michaël Merckx,2021-05-26,2021,nijlen h1,Afvangst,20m,FALSE,51.118646,4.598523,51.11520175785247,4.603384764963013,Stilstaand,e4967c07-aaa3-4aa5-9ba6-54322313066c,Natuurpunt,26-05-2021_nijlen h1,8,Fuik 2,Niets,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T18:41:22Z,Michaël Merckx,2021-05-26,2021,nijlen h1,Afvangst,20m,FALSE,51.118646,4.598523,51.11520175785247,4.603384764963013,Stilstaand,e4967c07-aaa3-4aa5-9ba6-54322313066c,Natuurpunt,26-05-2021_nijlen h1,8,Fuik 3,Niets!,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T18:41:22Z,Michaël Merckx,2021-05-26,2021,nijlen h1,Afvangst,20m,FALSE,51.118646,4.598523,51.11520175785247,4.603384764963013,Stilstaand,e4967c07-aaa3-4aa5-9ba6-54322313066c,Natuurpunt,26-05-2021_nijlen h1,8,Fuik 4,Niets!,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T18:41:22Z,Michaël Merckx,2021-05-26,2021,nijlen h1,Afvangst,20m,FALSE,51.118646,4.598523,51.11520175785247,4.603384764963013,Stilstaand,e4967c07-aaa3-4aa5-9ba6-54322313066c,Natuurpunt,26-05-2021_nijlen h1,8,Fuik 5,Niets!,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T18:41:22Z,Michaël Merckx,2021-05-26,2021,nijlen h1,Afvangst,20m,FALSE,51.118646,4.598523,51.11520175785247,4.603384764963013,Stilstaand,e4967c07-aaa3-4aa5-9ba6-54322313066c,Natuurpunt,26-05-2021_nijlen h1,8,Fuik 6,NA,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T18:41:22Z,Michaël Merckx,2021-05-26,2021,nijlen h1,Afvangst,20m,FALSE,51.118646,4.598523,51.11520175785247,4.603384764963013,Stilstaand,e4967c07-aaa3-4aa5-9ba6-54322313066c,Natuurpunt,26-05-2021_nijlen h1,8,Fuik 7,Niets!,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-27T18:41:22Z,Michaël Merckx,2021-05-26,2021,nijlen h1,Afvangst,20m,FALSE,51.118646,4.598523,51.11520175785247,4.603384764963013,Stilstaand,e4967c07-aaa3-4aa5-9ba6-54322313066c,Natuurpunt,26-05-2021_nijlen h1,8,Fuik 8,Niets!,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-28T10:30:17Z,Dries Jonckers,2021-05-27,2021,arendonk 3,Afvangst,20m,TRUE,51.327182,5.105339,51.32681320536409,5.110824709454153,Stilstaand,60e6e43e-6855-4917-a336-9ac46d087fad,Natuurpunt,27-05-2021_arendonk 3,5,Fuik 1,NA,NA,NA,NA,NA,NA,NA,1,NA,45°,dubbele fuik,1,0,0,1,1,1,0,0,1,NA,NA,NA
2021-05-28T10:30:17Z,Dries Jonckers,2021-05-27,2021,arendonk 3,Afvangst,20m,TRUE,51.327182,5.105339,51.32681320536409,5.110824709454153,Stilstaand,60e6e43e-6855-4917-a336-9ac46d087fad,Natuurpunt,27-05-2021_arendonk 3,5,Fuik 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-28T10:30:17Z,Dries Jonckers,2021-05-27,2021,arendonk 3,Afvangst,20m,TRUE,51.327182,5.105339,51.32681320536409,5.110824709454153,Stilstaand,60e6e43e-6855-4917-a336-9ac46d087fad,Natuurpunt,27-05-2021_arendonk 3,5,Fuik 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-28T10:30:17Z,Dries Jonckers,2021-05-27,2021,arendonk 3,Afvangst,20m,TRUE,51.327182,5.105339,51.32681320536409,5.110824709454153,Stilstaand,60e6e43e-6855-4917-a336-9ac46d087fad,Natuurpunt,27-05-2021_arendonk 3,5,Fuik 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-28T10:30:17Z,Dries Jonckers,2021-05-27,2021,arendonk 3,Afvangst,20m,TRUE,51.327182,5.105339,51.32681320536409,5.110824709454153,Stilstaand,60e6e43e-6855-4917-a336-9ac46d087fad,Natuurpunt,27-05-2021_arendonk 3,5,Fuik 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-28T11:09:48Z,Dries Jonckers,2021-05-27,2021,arendonk 4,Afvangst,20m,TRUE,51.325394,5.110287,51.32681320536409,5.110824709454153,Stilstaand,a7a15699-ae79-44ec-9f82-08ee0158e31d,Natuurpunt,27-05-2021_arendonk 4,5,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-28T11:09:48Z,Dries Jonckers,2021-05-27,2021,arendonk 4,Afvangst,20m,TRUE,51.325394,5.110287,51.32681320536409,5.110824709454153,Stilstaand,a7a15699-ae79-44ec-9f82-08ee0158e31d,Natuurpunt,27-05-2021_arendonk 4,5,Fuik 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-28T11:09:48Z,Dries Jonckers,2021-05-27,2021,arendonk 4,Afvangst,20m,TRUE,51.325394,5.110287,51.32681320536409,5.110824709454153,Stilstaand,a7a15699-ae79-44ec-9f82-08ee0158e31d,Natuurpunt,27-05-2021_arendonk 4,5,Fuik 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-28T11:09:48Z,Dries Jonckers,2021-05-27,2021,arendonk 4,Afvangst,20m,TRUE,51.325394,5.110287,51.32681320536409,5.110824709454153,Stilstaand,a7a15699-ae79-44ec-9f82-08ee0158e31d,Natuurpunt,27-05-2021_arendonk 4,5,Fuik 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-05-28T11:09:48Z,Dries Jonckers,2021-05-27,2021,arendonk 4,Afvangst,20m,TRUE,51.325394,5.110287,51.32681320536409,5.110824709454153,Stilstaand,a7a15699-ae79-44ec-9f82-08ee0158e31d,Natuurpunt,27-05-2021_arendonk 4,5,Fuik 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-06-02T09:34:31Z,Dries Jonckers,2021-05-28,2021,arendonk 4,Afvangst,20m,TRUE,51.325394,5.110287,51.32681320536409,5.110824709454153,Stilstaand,a7a15699-ae79-44ec-9f82-08ee0158e31d,Natuurpunt,28-05-2021_arendonk 4,5,Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-06-02T09:34:31Z,Dries Jonckers,2021-05-28,2021,arendonk 4,Afvangst,20m,TRUE,51.325394,5.110287,51.32681320536409,5.110824709454153,Stilstaand,a7a15699-ae79-44ec-9f82-08ee0158e31d,Natuurpunt,28-05-2021_arendonk 4,5,Fuik 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-06-02T09:34:31Z,Dries Jonckers,2021-05-28,2021,arendonk 4,Afvangst,20m,TRUE,51.325394,5.110287,51.32681320536409,5.110824709454153,Stilstaand,a7a15699-ae79-44ec-9f82-08ee0158e31d,Natuurpunt,28-05-2021_arendonk 4,5,Fuik 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-06-02T09:34:31Z,Dries Jonckers,2021-05-28,2021,arendonk 4,Afvangst,20m,TRUE,51.325394,5.110287,51.32681320536409,5.110824709454153,Stilstaand,a7a15699-ae79-44ec-9f82-08ee0158e31d,Natuurpunt,28-05-2021_arendonk 4,5,Fuik 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-06-02T09:34:31Z,Dries Jonckers,2021-05-28,2021,arendonk 4,Afvangst,20m,TRUE,51.325394,5.110287,51.32681320536409,5.110824709454153,Stilstaand,a7a15699-ae79-44ec-9f82-08ee0158e31d,Natuurpunt,28-05-2021_arendonk 4,5,Fuik 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,00°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-12-08T14:10:01Z,Timon Smeets,2021-06-01,2021,laakdal 6,Afvangst,NA,NA,51.077426,4.969667,51.07744607607217,4.965574662804474,Stilstaand,e02a0538-0a5c-4bf6-9af8-8bea79186857,PXL,01-06-2021_laakdal 6,10,Fuik 1,NA,NA,NA,NA,6,2,NA,NA,NA,NA,Vrijwilligers Natuurpunt,0,6,2,8,1,0,6,2,8,NA,NA,NA
2021-06-02T10:18:16Z,Rik Van Noten,2021-06-02,2021,griesbroek 6,Afvangst,20m,TRUE,51.144542,5.129246,51.14750351785501,5.129866885138804,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,Natuurwerk,02-06-2021_griesbroek 6,2,Fuik 1,NA,4,18,2,NA,NA,NA,NA,NA,45°,dubbele fuik,24,0,0,24,1,24,0,0,24,NA,NA,NA
2021-06-02T10:18:16Z,Rik Van Noten,2021-06-02,2021,griesbroek 6,Afvangst,20m,TRUE,51.144542,5.129246,51.14750351785501,5.129866885138804,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,Natuurwerk,02-06-2021_griesbroek 6,2,Fuik 2,NA,NA,2,NA,NA,NA,2,NA,NA,45°,dubbele fuik,2,0,2,4,1,2,0,2,4,NA,NA,NA
2021-06-03T10:49:16Z,Rik Van Noten,2021-06-02,2021,griesbroek 7,Afvangst,13m,TRUE,51.147843,5.141781,51.148101126812215,5.144131169377839,Stilstaand,80f08260-00f4-4989-8299-eee838d085b4,Natuurwerk,02-06-2021_griesbroek 7,8,Fuik 1,NA,NA,2,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,2,0,0,2,1,2,0,0,2,NA,NA,NA
2021-06-03T10:49:16Z,Rik Van Noten,2021-06-02,2021,griesbroek 7,Afvangst,13m,TRUE,51.147843,5.141781,51.148101126812215,5.144131169377839,Stilstaand,80f08260-00f4-4989-8299-eee838d085b4,Natuurwerk,02-06-2021_griesbroek 7,8,Fuik 2,NA,NA,NA,NA,NA,NA,1,NA,NA,45°,dubbele fuik,0,0,1,1,1,0,0,1,1,NA,NA,NA
2021-06-03T10:49:16Z,Rik Van Noten,2021-06-02,2021,griesbroek 7,Afvangst,13m,TRUE,51.147843,5.141781,51.148101126812215,5.144131169377839,Stilstaand,80f08260-00f4-4989-8299-eee838d085b4,Natuurwerk,02-06-2021_griesbroek 7,8,Fuik 3,NA,NA,NA,NA,NA,NA,1,NA,NA,45°,dubbele fuik,0,0,1,1,1,0,0,1,1,NA,NA,NA
2021-06-03T10:49:16Z,Rik Van Noten,2021-06-02,2021,griesbroek 7,Afvangst,13m,TRUE,51.147843,5.141781,51.148101126812215,5.144131169377839,Stilstaand,80f08260-00f4-4989-8299-eee838d085b4,Natuurwerk,02-06-2021_griesbroek 7,8,Fuik 4,NA,NA,NA,NA,NA,NA,1,NA,NA,45°,dubbele fuik,0,0,1,1,1,0,0,1,1,NA,NA,NA
2021-06-03T10:49:16Z,Rik Van Noten,2021-06-02,2021,griesbroek 7,Afvangst,13m,TRUE,51.147843,5.141781,51.148101126812215,5.144131169377839,Stilstaand,80f08260-00f4-4989-8299-eee838d085b4,Natuurwerk,02-06-2021_griesbroek 7,8,Fuik 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-06-03T10:49:16Z,Rik Van Noten,2021-06-02,2021,griesbroek 7,Afvangst,13m,TRUE,51.147843,5.141781,51.148101126812215,5.144131169377839,Stilstaand,80f08260-00f4-4989-8299-eee838d085b4,Natuurwerk,02-06-2021_griesbroek 7,8,Fuik 6,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-06-03T10:49:16Z,Rik Van Noten,2021-06-02,2021,griesbroek 7,Afvangst,13m,TRUE,51.147843,5.141781,51.148101126812215,5.144131169377839,Stilstaand,80f08260-00f4-4989-8299-eee838d085b4,Natuurwerk,02-06-2021_griesbroek 7,8,Fuik 7,NA,1,3,2,NA,1,NA,NA,NA,45°,dubbele fuik,6,0,1,7,1,6,0,1,7,NA,NA,NA
